1440547200,227.97999999
1440633600,219.99999999
1440720000,230.14
1440806400,235
1440892800,215.025
1440979200,225.04000001
1441065600,223.94469998
1441152000,226.00000001
1441238400,231.00000001
1441324800,231.00000001
1441411200,233.00000001
1441497600,237.7529
1441584000,244.9
1441670400,239.90000002
1441756800,240.59999943
1441843200,243.83099999
1441929600,238.70000001
1442016000,240
1442102400,226.5
1442188800,228.50000008
1442275200,232.99999594
1442361600,230.00003006
1442448000,232.50000003
1442534400,238.26400001
1442620800,234.47
1442707200,234.47
1442793600,227.49998999
1442880000,226.516353
1442966400,228
1443052800,235
1443139200,238
1443225600,233.000001
1443312000,233.00050075
1443398400,243.19999998
1443484800,242
1443571200,238.00000001
1443657600,242.69999999
1443744000,240
1443830400,242.979
1443916800,242.969
1444003200,236.98
1444089600,242.25
1444176000,243.00000001
1444262400,242.30000243
1444348800,244.00000001
1444435200,243.1
1444521600,248.28210592
1444608000,244.6001001
1444694400,248.47210201
1444780800,252.29997287
1444867200,259.2432
1444953600,266.08098303
1445040000,267.04218175
1445126400,269.99999999
1445212800,263.00000023
1445299200,275.49999
1445385600,266.30000001
1445472000,276.14699996
1445558400,277.86212966
1445644800,280.00001
1445731200,287.85000016
1445817600,281.49999999
1445904000,297.49999395
1445990400,295.19768986
1446076800,312.59999894
1446163200,326.87000009
1446249600,310.00000001
1446336000,326.74446166
1446422400,369.02958148
1446508800,400
1446595200,393
1446681600,383.09999996
1446768000,379
1446854400,390.99999994
1446940800,371.00000001
1447027200,384.55
1447113600,335.20014911
1447200000,313.13
1447286400,339
1447372800,339.01194
1447459200,340.19
1447545600,318
1447632000,332
1447718400,334.01010403
1447804800,336.31001221
1447891200,328.999999
1447977600,327.50000001
1448064000,328.79999999
1448150400,331.9
1448236800,325.47
1448323200,321
1448409600,326.99
1448496000,355.10127219
1448582400,361.99995456
1448668800,356
1448755200,375.00000004
1448841600,379.49999999
1448928000,364
1449014400,365.65493181
1449100800,366.99999998
1449187200,365.51
1449273600,380.45053057
1449360000,390.30007076
1449446400,394.20032806
1449532800,418.5542986
1449619200,421.9999999
1449705600,425.17679999
1449792000,452.70000009
1449878400,430.15422975
1449964800,433.00000202
1450051200,443.09999999
1450137600,465.15045061
1450224000,453.000001
1450310400,453.500001
1450396800,460
1450483200,460
1450569600,438.10101011
1450656000,439.7999
1450742400,434.84381765
1450828800,445.67999996
1450915200,453.06292574
1451001600,455
1451088000,418.53822857
1451174400,421.24000002
1451260800,423.59556697
1451347200,427.00000001
1451433600,425.12
1451520000,430.57315002
1451606400,434.98999999
1451692800,436.9499
1451779200,428.14
1451865600,432.00001111
1451952000,430.37677352
1452038400,427.50002018
1452124800,458.89700208
1452211200,453.05
1452297600,447.420001
1452384000,450.72851988
1452470400,447
1452556800,434.4962313
1452643200,433.68500408
1452729600,429.49640246
1452816000,362
1452902400,386.4618669
1452988800,370
1453075200,388
1453161600,378.50200171
1453248000,422.88270948
1453334400,406.0000001
1453420800,380.97271858
1453507200,389.94000001
1453593600,402.85787573
1453680000,391.17000081
1453766400,395.11999999
1453852800,396
1453939200,378.0000001
1454025600,376.8600002
1454112000,378.66999987
1454198400,367.33999995
1454284800,370.45
1454371200,368.6900001
1454457600,358.52
1454544000,389.59999999
1454630400,385.98899663
1454716800,377.63999823
1454803200,372.99999916
1454889600,369.65447893
1454976000,376.71518383
1455062400,382.97999999
1455148800,387.95
1455235200,385
1455321600,391.98999996
1455408000,404.88887998
1455494400,403.8416231
1455580800,408.00000009
1455667200,413.50000048
1455753600,418.10000823
1455840000,417.00000354
1455926400,436.5100001
1456012800,441.00000442
1456099200,440
1456185600,416.10000178
1456272000,409.45245
1456358400,422.999999
1456444800,432.48000001
1456531200,425.52
1456617600,432.84999997
1456704000,436.1
1456790400,434.00000001
1456876800,425.98623253
1456963200,417.24
1457049600,408.14999999
1457136000,392
1457222400,407.00000002
1457308800,409.9
1457395200,410.40000001
1457481600,404.4
1457568000,416.60126
1457654400,421.1
1457740800,410.5
1457827200,410.79
1457913600,411.95000001
1458000000,413.49000459
1458086400,418.1
1458172800,418.30999999
1458259200,404.91999981
1458345600,404.25730345
1458432000,409.98
1458518400,404.36491835
1458604800,414.99458
1458691200,416.6
1458777600,418.8
1458864000,416.71542144
1458950400,418.32335169
1459036800,424.0852
1459123200,425.39092016
1459209600,416.965
1459296000,414.3
1459382400,417
1459468800,418.2
1459555200,421.56301498
1459641600,423.99899758
1459728000,420.50000777
1459814400,424.15999996
1459900800,422.49957852
1459987200,423.99999994
1460073600,419.00010005
1460160000,420.5
1460246400,419.71930424
1460332800,422.75262835
1460419200,424.89
1460505600,425
1460592000,427.17996899
1460678400,430.61709605
1460764800,430.85
1460851200,428
1460937600,430.31052983
1461024000,437.93750001
1461110400,443.12202632
1461196800,450.79900002
1461283200,447.539519
1461369600,453.11
1461456000,460.90144101
1461542400,465
1461628800,467.75
1461715200,443.02499607
1461801600,451
1461888000,455.94999999
1461974400,445.68435605
1462060800,446.99655141
1462147200,445
1462233600,450.858
1462320000,449.48999999
1462406400,446.1200002
1462492800,461
1462579200,457.76002301
1462665600,459
1462752000,463.226
1462838400,449.5
1462924800,450.23617237
1463011200,454.44000449
1463097600,453.37281795
1463184000,455.63002825
1463270400,459.15690131
1463356800,453.97511699
1463443200,450.71421308
1463529600,447.98
1463616000,434.36388823
1463702400,436.00000437
1463788800,435.35569089
1463875200,434.17000002
1463961600,441.27
1464048000,447.93890015
1464134400,445.26100055
1464220800,452
1464307200,460.00000005
1464393600,489
1464480000,525.20000331
1464566400,534.5
1464652800,529.99999
1464739200,535.5
1464825600,536.8725
1464912000,565.06714367
1464998400,574.49999999
1465084800,577.59999985
1465171200,584.00999998
1465257600,576
1465344000,583.12345678
1465430400,579.96999999
1465516800,579.13
1465603200,597
1465689600,666.96500001
1465776000,693
1465862400,674
1465948800,691.999
1466035200,764
1466121600,747
1466208000,757.89000001
1466294400,763.419
1466380800,728.99999999
1466467200,668.50015
1466553600,592.296
1466640000,634.67
1466726400,660
1466812800,663.45016787
1466899200,630
1466985600,656.66666666
1467072000,649.48524687
1467158400,637.5
1467244800,675.50000002
1467331200,677
1467417600,705
1467504000,657.28399283
1467590400,677.30000001
1467676800,669.41998679
1467763200,677
1467849600,638.6
1467936000,667.00000001
1468022400,651.99999989
1468108800,648.53100024
1468195200,648.02000649
1468281600,666.66666666
1468368000,657.24999998
1468454400,659.50978497
1468540800,665.96077199
1468627200,667.47426499
1468713600,685
1468800000,676.953
1468886400,676.49999989
1468972800,667.23788745
1469059200,663.98300519
1469145600,646.75499481
1469232000,656.6399948
1469318400,664.49999833
1469404800,653
1469491200,655.08851717
1469577600,657.99999999
1469664000,656.34100519
1469750400,657.99001516
1469836800,656.42000519
1469923200,624.84499481
1470009600,610.04999481
1470096000,531.60000008
1470182400,566.18900527
1470268800,581.04100001
1470355200,574.75600001
1470441600,582.53300002
1470528000,602.00004615
1470614400,597.99999899
1470700800,602.00001069
1470787200,594.68600519
1470873600,589.24000523
1470960000,587.04601803
1471046400,583.53000526
1471132800,567.998863
1471219200,565.7999886
1471305600,576.52023523
1471392000,574.85998412
1471478400,576.4709936
1471564800,575.99006035
1471651200,581.99999999
1471737600,580.87500552
1471824000,588.38599481
1471910400,585.03999477
1471996800,583
1472083200,575.78999591
1472169600,578.97999795
1472256000,572.35799479
1472342400,574.1719607
1472428800,573.6960052
1472515200,579.96000001
1472601600,573.81003125
1472688000,574.34090776
1472774400,576.01000003
1472860800,610.41999481
1472947200,610.65
1473033600,610.10000541
1473120000,614.74713894
1473206400,619.72886368
1473292800,634.26777916
1473379200,627.00000002
1473465600,627.99998771
1473552000,610.51369403
1473638400,611.99999999
1473724800,614.00100015
1473811200,615.59957393
1473897600,612.6
1473984000,608.47603904
1474070400,608.99999997
1474156800,612.35478011
1474243200,609.00000008
1474329600,603
1474416000,597.49999999
1474502400,597.15000008
1474588800,604.1449957
1474675200,603.79999964
1474761600,601.89673437
1474848000,607.80651197
1474934400,606.04401133
1475020800,604.20000002
1475107200,607.39999791
1475193600,611.5050501
1475280000,613.62569006
1475366400,611.66651183
1475452800,612.99999628
1475539200,612.26038093
1475625600,613.05897033
1475712000,614.00957436
1475798400,617.53312308
1475884800,620.49000058
1475971200,617.00000001
1476057600,618.75470275
1476144000,642.96999999
1476230400,636.00050012
1476316800,639.37842931
1476403200,640
1476489600,640.99999999
1476576000,644.4626621
1476662400,640.60279395
1476748800,637
1476835200,632.53240637
1476921600,633.64964643
1477008000,632.88658111
1477094400,663
1477180800,658
1477267200,655.6
1477353600,658.48960538
1477440000,677.75246256
1477526400,688.90999999
1477612800,692.69796292
1477699200,713.14687271
1477785600,702.10000142
1477872000,702.70116079
1477958400,734.96999879
1478044800,747.79999999
1478131200,690.777557
1478217600,708.73999977
1478304000,709.02999479
1478390400,712.37936
1478476800,705.453
1478563200,713.1480179
1478649600,723.49652225
1478736000,716.89999719
1478822400,718.70645592
1478908800,705.0429297
1478995200,700.10507388
1479081600,707.35
1479168000,710.3
1479254400,743.42655325
1479340800,739.5
1479427200,752.2
1479513600,750.92000083
1479600000,732.00000001
1479686400,738.60300615
1479772800,748.17379309
1479859200,739.31710591
1479945600,737.70763551
1480032000,740.2053982
1480118400,733.5
1480204800,729.72890417
1480291200,731.31003027
1480377600,731.2
1480464000,738.5
1480550400,755
1480636800,775.72553148
1480723200,764.25973783
1480809600,771.79799933
1480896000,753.3400001
1480982400,758.21022346
1481068800,766.08939045
1481155200,768.52004359
1481241600,769.22
1481328000,774.97999209
1481414400,768
1481500800,779.09999996
1481587200,776.60000001
1481673600,777
1481760000,777.00427907
1481846400,782.32000001
1481932800,794.12969577
1482019200,789.30083165
1482105600,793.17870645
1482192000,801.99499865
1482278400,828.99
1482364800,860.79999999
1482451200,918.90561655
1482537600,893.60966646
1482624000,896.35444823
1482710400,902
1482796800,933.9368203
1482883200,980.5
1482969600,974.75099999
1483056000,958.94500534
1483142400,966.17368384
1483228800,999.36463982
1483315200,1019.00000076
1483401600,1037.1
1483488000,1136
1483574400,998.8
1483660800,896
1483747200,907.19047915
1483833600,916
1483920000,902
1484006400,907.1
1484092800,781.81160101
1484179200,803.6952791
1484265600,826
1484352000,817.47703098
1484438400,818.7012449
1484524800,829.00000001
1484611200,902.70000066
1484697600,886.20000033
1484784000,900.23240036
1484870400,895
1484956800,925.70599998
1485043200,924.11939955
1485129600,912.22165
1485216000,885.00000008
1485302400,892.66777263
1485388800,914.09767069
1485475200,917.02745093
1485561600,918.58600386
1485648000,914.9998
1485734400,918
1485820800,967.12176383
1485907200,983
1485993600,1007.99699708
1486080000,1015.04315425
1486166400,1032.95
1486252800,1010
1486339200,1021.20000021
1486425600,1052.00000003
1486512000,1050.98999999
1486598400,987.00000001
1486684800,995.29110341
1486771200,1000.50000023
1486857600,996.50000001
1486944000,995.11000001
1487030400,1012.10000524
1487116800,1014.83589839
1487203200,1039.49925987
1487289600,1053.67070767
1487376000,1057.7862231
1487462400,1058.17262239
1487548800,1094.71027735
1487635200,1127
1487721600,1126
1487808000,1188
1487894400,1188.11048987
1487980800,1153
1488067200,1179
1488153600,1192.2
1488240000,1185.00000201
1488326400,1234
1488412800,1258.43
1488499200,1287.95000001
1488585600,1267.99999982
1488672000,1276.00290001
1488758400,1274.3162846
1488844800,1231.26
1488931200,1146.00000025
1489017600,1192.91479877
1489104000,1113
1489190400,1175.00999951
1489276800,1224.4
1489363200,1237
1489449600,1243.22313985
1489536000,1255.0099998
1489622400,1166
1489708800,1070
1489795200,966.00000029
1489881600,1015.1
1489968000,1036.88000006
1490054400,1117.97999765
1490140800,1037.69999999
1490227200,1034.99999987
1490313600,942.51000039
1490400000,971.95083163
1490486400,963.04740785
1490572800,1040.25000001
1490659200,1042.34645781
1490745600,1040
1490832000,1040.59908959
1490918400,1081.36295113
1491004800,1095.87488705
1491091200,1106.63248382
1491177600,1151.2102033
1491264000,1143.90818147
1491350400,1139.99999994
1491436800,1193.92000001
1491523200,1197.58999997
1491609600,1189.68903824
1491696000,1216.54157433
1491782400,1219.49999999
1491868800,1235.99999901
1491955200,1227.00000044
1492041600,1186.00000004
1492128000,1207.5051791
1492214400,1194.54959853
1492300800,1212.5
1492387200,1238.99999999
1492473600,1268.04810031
1492560000,1262.88999999
1492646400,1306.65000023
1492732800,1328
1492819200,1346
1492905600,1352.19356875
1492992000,1347.39901051
1493078400,1371.30000001
1493164800,1398.62832429
1493251200,1439.38101398
1493337600,1413.29999998
1493424000,1424.63835519
1493510400,1435.08977391
1493596800,1529.99999999
1493683200,1561.907
1493769600,1615.62000002
1493856000,1603.89857162
1493942400,1543.4
1494028800,1598.2058167
1494115200,1620.15
1494201600,1705.6743542
1494288000,1758.51393978
1494374400,1799.99999997
1494460800,1860.10327257
1494547200,1735.70623556
1494633600,1822.18209573
1494720000,1826
1494806400,1771.09832331
1494892800,1787.00000024
1494979200,1872.99999994
1495065600,1942.14469914
1495152000,1966.99999984
1495238400,2074.60645908
1495324800,2030.99999999
1495411200,2090.00000006
1495497600,2244.89495691
1495584000,2389.00000017
1495670400,2210
1495756800,2130.82794284
1495843200,1972.76599998
1495929600,2057.10000001
1496016000,2207
1496102400,2139.99999999
1496188800,2196.99999967
1496275200,2314.59525181
1496361600,2408
1496448000,2455.30084836
1496534400,2483.55
1496620800,2635.35652085
1496707200,2846
1496793600,2645.50430872
1496880000,2788
1496966400,2816.09973687
1497052800,2811.82022002
1497139200,2937.1
1497225600,2571.05013426
1497312000,2676.77469678
1497398400,2386.78070979
1497484800,2374.46992685
1497571200,2435.00000001
1497657600,2607.14769572
1497744000,2492.3
1497830400,2583.04709526
1497916800,2668.00000301
1498003200,2620
1498089600,2673.37636987
1498176000,2670
1498262400,2503.48203847
1498348800,2481.8117977
1498435200,2395.28891992
1498521600,2510
1498608000,2513.00000002
1498694400,2468.47472319
1498780800,2423.6613876
1498867200,2346.54237323
1498953600,2435.14325217
1499040000,2536.4577091
1499126400,2603.0000001
1499212800,2599.00010597
1499299200,2589.9457086
1499385600,2477
1499472000,2549.27253246
1499558400,2473.1147386
1499644800,2316
1499731200,2283.99552336
1499817600,2375.92499996
1499904000,2327.26714203
1499990400,2205.90730017
1500076800,1977.5
1500163200,1925.89999989
1500249600,2223.40308238
1500336000,2299.99999958
1500422400,2249.99999972
1500508800,2855
1500595200,2666.69902964
1500681600,2847
1500768000,2751.43083445
1500854400,2769.36363636
1500940800,2565.99999948
1501027200,2526.35064673
1501113600,2669.999998
1501200000,2789.98120002
1501286400,2719.00000003
1501372800,2753
1501459200,2855
1501545600,2736.48268487
1501632000,2699
1501718400,2794.88999995
1501804800,2863.0099985
1501891200,3256.53665595
1501977600,3228.99999993
1502064000,3398.99999999
1502150400,3411
1502236800,3334.33601873
1502323200,3415.86609324
1502409600,3641.33709998
1502496000,3767.50499997
1502582400,4025
1502668800,4186
1502755200,4149
1502841600,4380.99999999
1502928000,4262
1503014400,4090
1503100800,4137.62063907
1503187200,4074.84913119
1503273600,3994.00000003
1503360000,4064.5176
1503446400,4136
1503532800,4321
1503619200,4352.00000091
1503705600,4354.95
1503792000,4321.66862636
1503878400,4380.009999
1503964800,4590.00000001
1504051200,4573.3974586
1504137600,4715.15472512
1504224000,4864.99999908
