0.10648;0.10679;0.10642
0.10679;0.10642;0.10661
0.10642;0.10661;0.10888
0.10661;0.10888;0.10662
0.10888;0.10662;0.10724
0.10662;0.10724;0.10822
0.10724;0.10822;0.10838
0.10822;0.10838;0.10942
0.10838;0.10942;0.10937
0.10942;0.10937;0.10729
0.10937;0.10729;0.10623
0.10729;0.10623;0.10502
0.10623;0.10502;0.10429
0.10502;0.10429;0.10329
0.10429;0.10329;0.10381
0.10329;0.10381;0.10374
0.10381;0.10374;0.10313
0.10374;0.10313;0.10379
0.10313;0.10379;0.105
0.10379;0.105;0.10615
0.105;0.10615;0.10629
0.10615;0.10629;0.10565
0.10629;0.10565;0.10566
0.10565;0.10566;0.10454
0.10566;0.10454;0.10386
0.10454;0.10386;0.10329
0.10386;0.10329;0.10221
0.10329;0.10221;0.10223
0.10221;0.10223;0.1039
0.10223;0.1039;0.10494
0.1039;0.10494;0.10497
0.10494;0.10497;0.10427
0.10497;0.10427;0.10482
0.10427;0.10482;0.10552
0.10482;0.10552;0.10603
0.10552;0.10603;0.10433
0.10603;0.10433;0.10607
0.10433;0.10607;0.10655
0.10607;0.10655;0.10808
0.10655;0.10808;0.10985
0.10808;0.10985;0.11299
0.10985;0.11299;0.11155
0.11299;0.11155;0.11037
0.11155;0.11037;0.11283
0.11037;0.11283;0.11277
0.11283;0.11277;0.11381
0.11277;0.11381;0.11553
0.11381;0.11553;0.11575
0.11553;0.11575;0.11623
0.11575;0.11623;0.11792
0.11623;0.11792;0.11629
0.11792;0.11629;0.11595
0.11629;0.11595;0.1177
0.11595;0.1177;0.11698
0.1177;0.11698;0.11762
0.11698;0.11762;0.11788
0.11762;0.11788;0.11863
0.11788;0.11863;0.12069
0.11863;0.12069;0.12188
0.12069;0.12188;0.12335
0.12188;0.12335;0.12339
0.12335;0.12339;0.12318
0.12339;0.12318;0.12339
0.12318;0.12339;0.12285
0.12339;0.12285;0.12332
0.12285;0.12332;0.12268
0.12332;0.12268;0.12324
0.12268;0.12324;0.12161
0.12324;0.12161;0.11886
0.12161;0.11886;0.11745
0.11886;0.11745;0.11722
0.11745;0.11722;0.11788
0.11722;0.11788;0.11814
0.11788;0.11814;0.11835
0.11814;0.11835;0.11905
0.11835;0.11905;0.11955
0.11905;0.11955;0.12067
0.11955;0.12067;0.1208
0.12067;0.1208;0.11988
0.1208;0.11988;0.11891
0.11988;0.11891;0.11637
0.11891;0.11637;0.11492
0.11637;0.11492;0.11499
0.11492;0.11499;0.1145
0.11499;0.1145;0.11621
0.1145;0.11621;0.11495
0.11621;0.11495;0.11289
0.11495;0.11289;0.11328
0.11289;0.11328;0.11435
0.11328;0.11435;0.11299
0.11435;0.11299;0.11246
0.11299;0.11246;0.11265
0.11246;0.11265;0.11185
0.11265;0.11185;0.11201
0.11185;0.11201;0.11416
0.11201;0.11416;0.11504
0.11416;0.11504;0.11481
0.11504;0.11481;0.11304
0.11481;0.11304;0.1157
0.11304;0.1157;0.11478
0.1157;0.11478;0.11355
0.11478;0.11355;0.11409
0.11355;0.11409;0.11454
0.11409;0.11454;0.11426
0.11454;0.11426;0.11329
0.11426;0.11329;0.11257
0.11329;0.11257;0.11207
0.11257;0.11207;0.11317
0.11207;0.11317;0.11257
0.11317;0.11257;0.11214
0.11257;0.11214;0.11463
0.11214;0.11463;0.11382
0.11463;0.11382;0.11356
0.11382;0.11356;0.11231
0.11356;0.11231;0.11339
0.11231;0.11339;0.11375
0.11339;0.11375;0.11379
0.11375;0.11379;0.11307
0.11379;0.11307;0.11243
0.11307;0.11243;0.11744
0.11243;0.11744;0.11746
0.11744;0.11746;0.1168
0.11746;0.1168;0.1164
0.1168;0.1164;0.116
0.1164;0.116;0.11568
0.116;0.11568;0.11622
0.11568;0.11622;0.11662
0.11622;0.11662;0.117
0.11662;0.117;0.11725
0.117;0.11725;0.11771
0.11725;0.11771;0.11673
0.11771;0.11673;0.11459
0.11673;0.11459;0.11442
0.11459;0.11442;0.11468
0.11442;0.11468;0.11526
0.11468;0.11526;0.11416
0.11526;0.11416;0.11498
0.11416;0.11498;0.11517
0.11498;0.11517;0.11548
0.11517;0.11548;0.11487
0.11548;0.11487;0.11365
0.11487;0.11365;0.1145
0.11365;0.1145;0.11415
0.1145;0.11415;0.11322
0.11415;0.11322;0.11343
0.11322;0.11343;0.1128
0.11343;0.1128;0.11379
0.1128;0.11379;0.1126
0.11379;0.1126;0.11183
0.1126;0.11183;0.1116
0.11183;0.1116;0.11098
0.1116;0.11098;0.11134
0.11098;0.11134;0.11096
0.11134;0.11096;0.11081
0.11096;0.11081;0.10963
0.11081;0.10963;0.10983
0.10963;0.10983;0.11119
0.10983;0.11119;0.11127
0.11119;0.11127;0.11198
0.11127;0.11198;0.11187
0.11198;0.11187;0.1119
0.11187;0.1119;0.11088
0.1119;0.11088;0.11054
0.11088;0.11054;0.11165
0.11054;0.11165;0.10949
0.11165;0.10949;0.10887
0.10949;0.10887;0.10762
0.10887;0.10762;0.10613
0.10762;0.10613;0.10715
0.10613;0.10715;0.10876
0.10715;0.10876;0.10606
0.10876;0.10606;0.10656
0.10606;0.10656;0.1073
0.10656;0.1073;0.10571
0.1073;0.10571;0.10463
0.10571;0.10463;0.10415
0.10463;0.10415;0.10484
0.10415;0.10484;0.10401
0.10484;0.10401;0.10477
0.10401;0.10477;0.1055
0.10477;0.1055;0.10618
0.1055;0.10618;0.10699
0.10618;0.10699;0.107
0.10699;0.107;0.10542
0.107;0.10542;0.10618
0.10542;0.10618;0.10718
0.10618;0.10718;0.10791
0.10718;0.10791;0.10696
0.10791;0.10696;0.10858
0.10696;0.10858;0.10904
0.10858;0.10904;0.10904
0.10904;0.10904;0.1089
0.10904;0.1089;0.10851
0.1089;0.10851;0.10898
0.10851;0.10898;0.10897
0.10898;0.10897;0.10954
0.10897;0.10954;0.11093
0.10954;0.11093;0.10995
0.11093;0.10995;0.1108
0.10995;0.1108;0.10984
0.1108;0.10984;0.10904
0.10984;0.10904;0.10725
0.10904;0.10725;0.10767
0.10725;0.10767;0.10702
0.10767;0.10702;0.1075
0.10702;0.1075;0.10897
0.1075;0.10897;0.10819
0.10897;0.10819;0.10681
0.10819;0.10681;0.10713
0.10681;0.10713;0.10628
0.10713;0.10628;0.107
0.10628;0.107;0.10729
0.107;0.10729;0.10798
0.10729;0.10798;0.10928
0.10798;0.10928;0.10777
0.10928;0.10777;0.10739
0.10777;0.10739;0.10622
0.10739;0.10622;0.10652
0.10622;0.10652;0.10552
0.10652;0.10552;0.10683
0.10552;0.10683;0.10782
0.10683;0.10782;0.10719
0.10782;0.10719;0.1084
0.10719;0.1084;0.10867
0.1084;0.10867;0.10984
0.10867;0.10984;0.10939
0.10984;0.10939;0.10986
0.10939;0.10986;0.11028
0.10986;0.11028;0.10884
0.11028;0.10884;0.1097
0.10884;0.1097;0.11043
0.1097;0.11043;0.11059
0.11043;0.11059;0.11023
0.11059;0.11023;0.11049
0.11023;0.11049;0.1108
0.11049;0.1108;0.11071
0.1108;0.11071;0.11175
0.11071;0.11175;0.11118
0.11175;0.11118;0.10987
0.11118;0.10987;0.10965
0.10987;0.10965;0.10962
0.10965;0.10962;0.11084
0.10962;0.11084;0.11119
0.11084;0.11119;0.11071
0.11119;0.11071;0.11024
0.11071;0.11024;0.1102
0.11024;0.1102;0.11118
0.1102;0.11118;0.11043
0.11118;0.11043;0.11042
0.11043;0.11042;0.11056
0.11042;0.11056;0.11063
0.11056;0.11063;0.11096
0.11063;0.11096;0.11191
0.11096;0.11191;0.11249
0.11191;0.11249;0.11239
0.11249;0.11239;0.11229
0.11239;0.11229;0.11309
0.11229;0.11309;0.11279
0.11309;0.11279;0.11263
0.11279;0.11263;0.11208
0.11263;0.11208;0.11325
0.11208;0.11325;0.11239
0.11325;0.11239;0.11055
0.11239;0.11055;0.11108
0.11055;0.11108;0.11121
0.11108;0.11121;0.11025
0.11121;0.11025;0.10979
0.11025;0.10979;0.1105
0.10979;0.1105;0.11102
0.1105;0.11102;0.11142
0.11102;0.11142;0.11099
0.11142;0.11099;0.11066
0.11099;0.11066;0.10993
0.11066;0.10993;0.10887
0.10993;0.10887;0.11021
0.10887;0.11021;0.11073
0.11021;0.11073;0.10977
0.11073;0.10977;0.111
0.10977;0.111;0.11041
0.111;0.11041;0.10969
0.11041;0.10969;0.10899
0.10969;0.10899;0.10891
0.10899;0.10891;0.10927
0.10891;0.10927;0.10945
0.10927;0.10945;0.10939
0.10945;0.10939;0.10981
0.10939;0.10981;0.10957
0.10981;0.10957;0.11011
0.10957;0.11011;0.11112
0.11011;0.11112;0.11144
0.11112;0.11144;0.11096
0.11144;0.11096;0.11125
0.11096;0.11125;0.11122
0.11125;0.11122;0.1111
0.11122;0.1111;0.11174
0.1111;0.11174;0.11248
0.11174;0.11248;0.11315
0.11248;0.11315;0.11328
0.11315;0.11328;0.11205
0.11328;0.11205;0.11174
0.11205;0.11174;0.11093
0.11174;0.11093;0.10987
0.11093;0.10987;0.1102
0.10987;0.1102;0.11066
0.1102;0.11066;0.11037
0.11066;0.11037;0.10968
0.11037;0.10968;0.10906
0.10968;0.10906;0.10934
0.10906;0.10934;0.10893
0.10934;0.10893;0.10899
0.10893;0.10899;0.11028
0.10899;0.11028;0.10959
0.11028;0.10959;0.10819
0.10959;0.10819;0.10765
0.10819;0.10765;0.10766
0.10765;0.10766;0.10696
0.10766;0.10696;0.10686
0.10696;0.10686;0.10675
0.10686;0.10675;0.10705
0.10675;0.10705;0.10647
0.10705;0.10647;0.10658
0.10647;0.10658;0.10716
0.10658;0.10716;0.10648
0.10716;0.10648;0.10658
0.10648;0.10658;0.10678
0.10658;0.10678;0.10666
0.10678;0.10666;0.10798
0.10666;0.10798;0.10727
0.10798;0.10727;0.10794
0.10727;0.10794;0.10842
0.10794;0.10842;0.10814
0.10842;0.10814;0.10876
0.10814;0.10876;0.10945
0.10876;0.10945;0.10963
0.10945;0.10963;0.10906
0.10963;0.10906;0.10925
0.10906;0.10925;0.10911
0.10925;0.10911;0.10901
0.10911;0.10901;0.10948
0.10901;0.10948;0.10854
0.10948;0.10854;0.10873
0.10854;0.10873;0.10811
0.10873;0.10811;0.10924
0.10811;0.10924;0.10963
0.10924;0.10963;0.10955
0.10963;0.10955;0.10883
0.10955;0.10883;0.10825
0.10883;0.10825;0.1079
0.10825;0.1079;0.10826
0.1079;0.10826;0.10853
0.10826;0.10853;0.1076
0.10853;0.1076;0.10717
0.1076;0.10717;0.1075
0.10717;0.1075;0.10716
0.1075;0.10716;0.10838
0.10716;0.10838;0.1085
0.10838;0.1085;0.10884
0.1085;0.10884;0.10925
0.10884;0.10925;0.10906
0.10925;0.10906;0.10905
0.10906;0.10905;0.10878
0.10905;0.10878;0.10928
0.10878;0.10928;0.10832
0.10928;0.10832;0.10802
0.10832;0.10802;0.10809
0.10802;0.10809;0.10803
0.10809;0.10803;0.10809
0.10803;0.10809;0.10843
0.10809;0.10843;0.10843
0.10843;0.10843;0.10913
0.10843;0.10913;0.10937
0.10913;0.10937;0.10905
0.10937;0.10905;0.10923
0.10905;0.10923;0.10937
0.10923;0.10937;0.10896
0.10937;0.10896;0.10762
0.10896;0.10762;0.10701
0.10762;0.10701;0.10731
0.10701;0.10731;0.10717
0.10731;0.10717;0.10736
0.10717;0.10736;0.1077
0.10736;0.1077;0.10715
0.1077;0.10715;0.10599
0.10715;0.10599;0.10605
0.10599;0.10605;0.10709
0.10605;0.10709;0.10687
0.10709;0.10687;0.10705
0.10687;0.10705;0.10751
0.10705;0.10751;0.10772
0.10751;0.10772;0.10728
0.10772;0.10728;0.10754
0.10728;0.10754;0.10822
0.10754;0.10822;0.10785
0.10822;0.10785;0.10804
0.10785;0.10804;0.1086
0.10804;0.1086;0.10841
0.1086;0.10841;0.10803
0.10841;0.10803;0.10809
0.10803;0.10809;0.10936
0.10809;0.10936;0.10857
0.10936;0.10857;0.10902
0.10857;0.10902;0.10979
0.10902;0.10979;0.10929
0.10979;0.10929;0.11025
0.10929;0.11025;0.11063
0.11025;0.11063;0.11265
0.11063;0.11265;0.11199
0.11265;0.11199;0.11088
0.11199;0.11088;0.11087
0.11088;0.11087;0.11034
0.11087;0.11034;0.11086
0.11034;0.11086;0.11186
0.11086;0.11186;0.11149
0.11186;0.11149;0.1126
0.11149;0.1126;0.11279
0.1126;0.11279;0.11415
0.11279;0.11415;0.11421
0.11415;0.11421;0.11413
0.11421;0.11413;0.11459
0.11413;0.11459;0.11434
0.11459;0.11434;0.1127
0.11434;0.1127;0.113
0.1127;0.113;0.11308
0.113;0.11308;0.11247
0.11308;0.11247;0.11203
0.11247;0.11203;0.11396
0.11203;0.11396;0.11459
0.11396;0.11459;0.1142
0.11459;0.1142;0.1142
0.1142;0.1142;0.11277
0.1142;0.11277;0.11371
0.11277;0.11371;0.11337
0.11371;0.11337;0.11296
0.11337;0.11296;0.11345
0.11296;0.11345;0.11414
0.11345;0.11414;0.11393
0.11414;0.11393;0.11375
0.11393;0.11375;0.11469
0.11375;0.11469;0.11518
0.11469;0.11518;0.1149
0.11518;0.1149;0.11521
0.1149;0.11521;0.11606
0.11521;0.11606;0.11675
0.11606;0.11675;0.11698
0.11675;0.11698;0.11671
0.11698;0.11671;0.11632
0.11671;0.11632;0.11683
0.11632;0.11683;0.11624
0.11683;0.11624;0.11594
0.11624;0.11594;0.11549
0.11594;0.11549;0.11554
0.11549;0.11554;0.11494
0.11554;0.11494;0.11569
0.11494;0.11569;0.11658
0.11569;0.11658;0.11707
0.11658;0.11707;0.11669
0.11707;0.11669;0.11684
0.11669;0.11684;0.11798
0.11684;0.11798;0.1172
0.11798;0.1172;0.11644
0.1172;0.11644;0.11628
0.11644;0.11628;0.11575
0.11628;0.11575;0.11613
0.11575;0.11613;0.11633
0.11613;0.11633;0.11757
0.11633;0.11757;0.11645
0.11757;0.11645;0.11705
0.11645;0.11705;0.11655
0.11705;0.11655;0.11717
0.11655;0.11717;0.11813
0.11717;0.11813;0.11792
0.11813;0.11792;0.11852
0.11792;0.11852;0.11959
0.11852;0.11959;0.11925
0.11959;0.11925;0.1201
0.11925;0.1201;0.12159
0.1201;0.12159;0.12098
0.12159;0.12098;0.12114
0.12098;0.12114;0.12205
0.12114;0.12205;0.12162
0.12205;0.12162;0.12177
0.12162;0.12177;0.12315
0.12177;0.12315;0.12248
0.12315;0.12248;0.12329
0.12248;0.12329;0.12121
0.12329;0.12121;0.12283
0.12121;0.12283;0.1236
0.12283;0.1236;0.1218
0.1236;0.1218;0.12107
0.1218;0.12107;0.12019
0.12107;0.12019;0.12146
0.12019;0.12146;0.12092
0.12146;0.12092;0.11959
0.12092;0.11959;0.11921
0.11959;0.11921;0.11967
0.11921;0.11967;0.12049
0.11967;0.12049;0.11969
0.12049;0.11969;0.11903
0.11969;0.11903;0.11924
0.11903;0.11924;0.11967
0.11924;0.11967;0.12096
0.11967;0.12096;0.12134
0.12096;0.12134;0.1216
0.12134;0.1216;0.12062
0.1216;0.12062;0.12198
0.12062;0.12198;0.12263
0.12198;0.12263;0.12237
0.12263;0.12237;0.12218
0.12237;0.12218;0.12181
0.12218;0.12181;0.12217
0.12181;0.12217;0.12186
0.12217;0.12186;0.12292
0.12186;0.12292;0.12267
0.12292;0.12267;0.1226
0.12267;0.1226;0.12278
0.1226;0.12278;0.12209
0.12278;0.12209;0.12189
0.12209;0.12189;0.12099
0.12189;0.12099;0.12005
0.12099;0.12005;0.12089
0.12005;0.12089;0.12122
0.12089;0.12122;0.12134
0.12122;0.12134;0.12052
0.12134;0.12052;0.12061
0.12052;0.12061;0.12091
0.12061;0.12091;0.11963
0.12091;0.11963;0.11883
0.11963;0.11883;0.11935
0.11883;0.11935;0.11988
0.11935;0.11988;0.11936
0.11988;0.11936;0.12014
0.11936;0.12014;0.11948
0.12014;0.11948;0.12054
0.11948;0.12054;0.11966
0.12054;0.11966;0.1197
0.11966;0.1197;0.11822
0.1197;0.11822;0.11854
0.11822;0.11854;0.11839
0.11854;0.11839;0.11742
0.11839;0.11742;0.11561
0.11742;0.11561;0.11717
0.11561;0.11717;0.11655
0.11717;0.11655;0.11634
0.11655;0.11634;0.11686
0.11634;0.11686;0.11751
0.11686;0.11751;0.11792
0.11751;0.11792;0.11634
0.11792;0.11634;0.11703
0.11634;0.11703;0.1175
0.11703;0.1175;0.11792
0.1175;0.11792;0.11563
0.11792;0.11563;0.1153
0.11563;0.1153;0.11512
0.1153;0.11512;0.1161
0.11512;0.1161;0.11396
0.1161;0.11396;0.11293
0.11396;0.11293;0.11311
0.11293;0.11311;0.11224
0.11311;0.11224;0.1127
0.11224;0.1127;0.11105
0.1127;0.11105;0.11058
0.11105;0.11058;0.11121
0.11058;0.11121;0.11236
0.11121;0.11236;0.11237
0.11236;0.11237;0.11254
0.11237;0.11254;0.11218
0.11254;0.11218;0.11176
0.11218;0.11176;0.11254
0.11176;0.11254;0.11064
0.11254;0.11064;0.11213
0.11064;0.11213;0.11198
0.11213;0.11198;0.1127
0.11198;0.1127;0.11229
0.1127;0.11229;0.11239
0.11229;0.11239;0.11082
0.11239;0.11082;0.11138
0.11082;0.11138;0.11205
0.11138;0.11205;0.11255
0.11205;0.11255;0.11208
0.11255;0.11208;0.11159
0.11208;0.11159;0.1124
0.11159;0.1124;0.11213
0.1124;0.11213;0.11169
0.11213;0.11169;0.1121
0.11169;0.1121;0.11108
0.1121;0.11108;0.11148
0.11108;0.11148;0.11153
0.11148;0.11153;0.11246
0.11153;0.11246;0.11138
0.11246;0.11138;0.11169
0.11138;0.11169;0.11234
0.11169;0.11234;0.11182
0.11234;0.11182;0.11088
0.11182;0.11088;0.11062
0.11088;0.11062;0.11013
0.11062;0.11013;0.10921
0.11013;0.10921;0.10921
0.10921;0.10921;0.10846
0.10921;0.10846;0.10921
0.10846;0.10921;0.10885
0.10921;0.10885;0.10956
0.10885;0.10956;0.10989
0.10956;0.10989;0.11014
0.10989;0.11014;0.10995
0.11014;0.10995;0.11031
0.10995;0.11031;0.11029
0.11031;0.11029;0.11156
0.11029;0.11156;0.11142
0.11156;0.11142;0.1118
0.11142;0.1118;0.11229
0.1118;0.11229;0.11232
0.11229;0.11232;0.11207
0.11232;0.11207;0.11124
0.11207;0.11124;0.11039
0.11124;0.11039;0.11115
0.11039;0.11115;0.11079
0.11115;0.11079;0.11039
0.11079;0.11039;0.11108
0.11039;0.11108;0.11237
0.11108;0.11237;0.11203
0.11237;0.11203;0.11221
0.11203;0.11221;0.11294
0.11221;0.11294;0.114
0.11294;0.114;0.11357
0.114;0.11357;0.1135
0.11357;0.1135;0.11295
0.1135;0.11295;0.11311
0.11295;0.11311;0.11282
0.11311;0.11282;0.11224
0.11282;0.11224;0.11195
0.11224;0.11195;0.11197
0.11195;0.11197;0.11156
0.11197;0.11156;0.11192
0.11156;0.11192;0.1118
0.11192;0.1118;0.11154
0.1118;0.11154;0.11183
0.11154;0.11183;0.11132
0.11183;0.11132;0.11051
0.11132;0.11051;0.11032
0.11051;0.11032;0.11004
0.11032;0.11004;0.11012
0.11004;0.11012;0.1109
0.11012;0.1109;0.11136
0.1109;0.11136;0.11115
0.11136;0.11115;0.11219
0.11115;0.11219;0.11249
0.11219;0.11249;0.11273
0.11249;0.11273;0.11218
0.11273;0.11218;0.11223
0.11218;0.11223;0.1127
0.11223;0.1127;0.11336
0.1127;0.11336;0.11272
0.11336;0.11272;0.11315
0.11272;0.11315;0.11361
0.11315;0.11361;0.11332
0.11361;0.11332;0.11367
0.11332;0.11367;0.11417
0.11367;0.11417;0.11495
0.11417;0.11495;0.11484
0.11495;0.11484;0.11486
0.11484;0.11486;0.11439
0.11486;0.11439;0.11484
0.11439;0.11484;0.1145
0.11484;0.1145;0.11511
0.1145;0.11511;0.11551
0.11511;0.11551;0.11605
0.11551;0.11605;0.11522
0.11605;0.11522;0.11521
0.11522;0.11521;0.11539
0.11521;0.11539;0.11574
0.11539;0.11574;0.11594
0.11574;0.11594;0.1158
0.11594;0.1158;0.11651
0.1158;0.11651;0.11626
0.11651;0.11626;0.11651
0.11626;0.11651;0.11751
0.11651;0.11751;0.11625
0.11751;0.11625;0.11673
0.11625;0.11673;0.11637
0.11673;0.11637;0.11659
0.11637;0.11659;0.11713
0.11659;0.11713;0.1166
0.11713;0.1166;0.11716
0.1166;0.11716;0.11684
0.11716;0.11684;0.11559
0.11684;0.11559;0.11691
0.11559;0.11691;0.11756
0.11691;0.11756;0.11738
0.11756;0.11738;0.1173
0.11738;0.1173;0.11687
0.1173;0.11687;0.11683
0.11687;0.11683;0.11768
0.11683;0.11768;0.11781
0.11768;0.11781;0.11696
0.11781;0.11696;0.11588
0.11696;0.11588;0.11504
0.11588;0.11504;0.11458
0.11504;0.11458;0.11402
0.11458;0.11402;0.11456
0.11402;0.11456;0.11486
0.11456;0.11486;0.11464
0.11486;0.11464;0.11592
0.11464;0.11592;0.11701
0.11592;0.11701;0.11752
0.11701;0.11752;0.11775
0.11752;0.11775;0.1169
0.11775;0.1169;0.117
0.1169;0.117;0.11667
0.117;0.11667;0.1178
0.11667;0.1178;0.11706
0.1178;0.11706;0.11624
0.11706;0.11624;0.11679
0.11624;0.11679;0.11619
0.11679;0.11619;0.11678
0.11619;0.11678;0.11673
0.11678;0.11673;0.11694
0.11673;0.11694;0.11876
0.11694;0.11876;0.11899
0.11876;0.11899;0.12084
0.11899;0.12084;0.12101
0.12084;0.12101;0.12338
0.12101;0.12338;0.12156
0.12338;0.12156;0.12439
0.12156;0.12439;0.1253
0.12439;0.1253;0.12764
0.1253;0.12764;0.12445
0.12764;0.12445;0.12587
0.12445;0.12587;0.12502
0.12587;0.12502;0.1259
0.12502;0.1259;0.12699
0.1259;0.12699;0.12829
0.12699;0.12829;0.12879
0.12829;0.12879;0.12858
0.12879;0.12858;0.12776
0.12858;0.12776;0.12559
0.12776;0.12559;0.12645
0.12559;0.12645;0.12704
0.12645;0.12704;0.12593
0.12704;0.12593;0.12713
0.12593;0.12713;0.12615
0.12713;0.12615;0.1273
0.12615;0.1273;0.12951
0.1273;0.12951;0.13024
0.12951;0.13024;0.12902
0.13024;0.12902;0.1297
0.12902;0.1297;0.13062
0.1297;0.13062;0.13052
0.13062;0.13052;0.12977
0.13052;0.12977;0.13007
0.12977;0.13007;0.12879
0.13007;0.12879;0.12919
0.12879;0.12919;0.13071
0.12919;0.13071;0.13094
0.13071;0.13094;0.13234
0.13094;0.13234;0.13459
0.13234;0.13459;0.13324
0.13459;0.13324;0.13211
0.13324;0.13211;0.13076
0.13211;0.13076;0.13052
0.13076;0.13052;0.13086
0.13052;0.13086;0.13219
0.13086;0.13219;0.13387
0.13219;0.13387;0.13308
0.13387;0.13308;0.13246
0.13308;0.13246;0.13106
0.13246;0.13106;0.13036
0.13106;0.13036;0.12826
0.13036;0.12826;0.12897
0.12826;0.12897;0.12817
0.12897;0.12817;0.12871
0.12817;0.12871;0.12765
0.12871;0.12765;0.12889
0.12765;0.12889;0.12868
