1993-01-29,0.932883550161041,0.040456557681085276,0.8112182837721891,0.0439687,H,600.0,0
1993-02-01,0.23747047581677852,0.15379212043358415,0.5660319507610798,0.0439687,H,600.0,0
1993-02-02,0.6867829379916639,0.5155747807223611,0.9079083040774069,0.0442187,H,600.0,0
1993-02-03,0.8158646569041859,0.9894615584820758,0.30903363133656664,0.0444062,B,600.0,13.511626754822526
1993-02-04,0.5697816867010101,0.04131006057181887,0.7892342805274125,0.0449687,H,607.6002900495877,13.511626754822526
1993-02-05,0.9297166120219433,0.15689695589094235,0.6148217205946259,0.0449687,H,607.6002900495877,13.511626754822526
1993-02-08,0.24783149139916527,0.5240535782830813,0.8752946556872451,0.0449687,H,607.6002900495877,13.511626754822526
1993-02-09,0.707008846871866,0.988130427257727,0.4034434124494772,0.0448125,H,605.4897739504844,13.511626754822526
1993-02-10,0.785656243963846,0.0464654208291909,0.8895647401443041,0.0446562,H,603.3779066887057,13.511626754822526
1993-02-11,0.6386995561007982,0.1755281751176872,0.3631019688145996,0.0447812,H,605.0668600330584,13.511626754822526
1993-02-12,0.8752221911955705,0.5733280266622229,0.8547552876797591,0.044875,H,606.3342506226609,13.511626754822526
1993-02-16,0.4141988479447081,0.9691205542851342,0.4588655068695516,0.0444687,H,600.8444766721765,13.511626754822526
1993-02-17,0.920263758679594,0.11855716801537924,0.9177701249009218,0.0434687,H,587.3328499173539,13.511626754822526
1993-02-18,0.278305180150982,0.4140020417616124,0.27893745433480466,0.0439375,H,593.6671005400148,13.511626754822526
1993-02-19,0.7617774089993158,0.9611232909426022,0.7434008554999235,0.0434062,H,586.4883732451775,13.511626754822526
1993-02-22,0.68827856454923,0.14802978622873242,0.7050526457234632,0.0436875,H,590.289193851309,13.511626754822526
1993-02-23,0.8137371113464504,0.49963636403332046,0.76861585251756,0.0438437,H,592.3997099504123,13.511626754822526
1993-02-24,0.5748620880043552,0.9904220368583957,0.6573341944349375,0.0437187,H,590.7107566060596,13.511626754822526
1993-02-25,0.9269295221262998,0.037581488049548785,0.8325307422889211,0.0442187,H,597.4665699834708,13.511626754822526
1993-02-26,0.25688684987185445,0.14329084902671071,0.5153219727779484,0.0444375,H,600.422913917426,13.511626754822526
1993-03-01,0.7240191128317073,0.48633147500029744,0.9231563857998212,0.0445625,S,602.1118672617788,0
1993-03-02,0.7578482437695253,0.9896824037718079,0.2621961721819476,0.0443125,B,602.1118672617788,13.58785596077357
1993-03-03,0.6960221855052673,0.04045338731997779,0.7150074009610521,0.045,H,611.4535182348106,13.58785596077357
1993-03-04,0.802450371114831,0.15378057667291042,0.7531602746124301,0.0451875,H,614.0012412274557,13.58785596077357
1993-03-05,0.6012396475727706,0.5155431140802148,0.6871408150243518,0.0449375,H,610.6042772372623,13.58785596077357
1993-03-08,0.9093117308751075,0.9894654623286266,0.7945805704993557,0.0448437,H,609.3297363481418,13.58785596077357
1993-03-09,0.3127642587652664,0.0412949206521593,0.6032853038926045,0.0456562,H,620.3698693162703,13.58785596077357
1993-03-10,0.8152223301196767,0.156841930838628,0.8845946754953854,0.0455937,H,619.520628318722,13.58785596077357
