0.9903940225929099,0.7253675222054853,0.8243946731322594,1019.00000076,0,600.0,0
0.03768928644039184,0.793138252153847,0.5086445729997479,1037.1,0,600.0,0
0.14368174036591147,0.6532327950056744,0.8781156650249516,1136.0,0,600.0,0
0.4874220010895815,0.9018719759249603,0.37604616956156944,998.8,0,600.0,0
0.9897680564055633,0.35235208061732554,0.8243946731322594,896.0,0,600.0,0
0.04011990670687767,0.9085622937802278,0.5086445729997479,907.19047915,0,600.0,0
0.15256160298808452,0.3307645263236192,0.8781156650249516,916.0,0,600.0,0
0.5121789492051639,0.8813263883994191,0.37604616956156944,902.0,0,600.0,0
0.9898071938482477,0.41641831982661853,0.8243946731322594,907.1,0,600.0,0
0.03996802740501639,0.9675432151039588,0.5086445729997479,781.81160101,0,600.0,0
0.15200810856268923,0.12503015319318006,0.8781156650249516,803.6952791,0,600.0,0
0.5106540708610247,0.43555875139438266,0.37604616956156944,826.0,0,600.0,0
0.9899451264406851,0.9788234881698386,0.8243946731322594,817.47703098,0,600.0,0
0.03943266047223746,0.08252731233752814,0.5086445729997479,818.7012449,0,600.0,0
0.15005561085326383,0.30146003169995705,0.8781156650249516,829.00000001,0,600.0,0
0.5052555516459467,0.8384166510356869,0.37604616956156944,902.70000066,0,600.0,0
0.9902853801515386,0.5393806895145539,0.8243946731322594,886.20000033,0,600.0,0
0.03811136657657289,0.9891825108003885,0.5086445729997479,900.23240036,0,600.0,0
0.14522709769097925,0.04260315809109283,0.8781156650249516,895.0,0,600.0,0
0.4917753406125336,0.16239500933175302,0.37604616956156944,925.70599998,0,600.0,0
0.9901268211171776,0.5415652990951761,0.8243946731322594,924.11939955,0,600.0,0
0.038727206788830744,0.9884784534130271,0.5086445729997479,912.22165,0,600.0,0
0.14747933442127295,0.04534369230957416,0.8781156650249516,885.00000008,0,600.0,0
0.498086106789264,0.17234664047935774,0.37604616956156944,892.66777263,0,600.0,0
0.990380291016056,0.5679239694866999,0.8243946731322594,914.09767069,0,600.0,0
0.03774263931685106,0.976988085143067,0.5086445729997479,917.02745093,0,600.0,0
0.14387715859603054,0.08951192975480682,0.8781156650249516,918.58600386,0,600.0,0
0.48797354791028563,0.32448458802474167,0.37604616956156944,914.9998,0,600.0,0
0.9898218170428571,0.8727065393304025,0.8243946731322594,918.0,0,600.0,0
