FXF;0.870000
FXG;0.930000
FXH;1.000000
FXI;1.000000
FXL;1.000000
FXN;1.000000
FXO;0.970000
FXS;1.000000
FXSG;0.880000
FXU;1.000000
FXY;0.940000
FXZ;0.990000
FYC;1.000000
FYLD;1.000000
FYT;1.000000
FYX;1.000000
GAA;0.900000
GAF;0.930000
GAL;1.000000
GAMR;1.000000
GARD;0.880000
GBF;1.000000
GCC;1.000000
GDX;0.950000
GDXJ;1.000000
GEM;1.000000
GEUR;0.970000
GEX;1.000000
GGGG;0.890000
GHII;1.000000
GHYG;1.000000
GII;0.870000
GIVE;0.870000
GLTR;0.990000
GMF;0.890000
GML;0.820000
GMM;0.970000
GMMB;0.820000
GMOM;0.980000
GMTB;0.950000
GNAT;1.000000
GNMA;0.830000
GNR;0.850000
GNRX;1.000000
GOVT;1.000000
GQRE;0.940000
GREK;0.840000
GRES;0.930000
GRI;1.000000
GSEU;0.910000
GSG;1.000000
GSIE;0.930000
GSJY;0.910000
GSLC;1.000000
GSY;1.000000
GTAA;0.850000
GTO;1.000000
GULF;1.000000
GUNR;0.910000
GUR;0.890000
GURI;0.950000
GURU;0.880000
GVAL;1.000000
GVI;0.900000
GVT;0.800000
GWL;1.000000
GWX;0.990000
GXC;0.960000
GXF;0.950000
GXG;1.000000
GYEN;1.000000
GYLD;0.820000
HACK;0.890000
HACV;0.960000
HACW;1.000000
HAHA;0.880000
HAKD;0.980000
HAO;0.850000
HAP;0.950000
HAUD;0.960000
HAWX;1.000000
HBRL.SW;0.970000
HCAD.L;1.000000
HCRF;0.980000
HDGE;1.000000
HDV;0.770000
HDWX;0.900000
HECO;1.000000
HEDJ;0.830000
HEDJ.L;0.900000
HEEM;0.880000
HEFA;0.970000
HEFV;0.820000
HEGE;0.930000
HEGJ;0.970000
HEMV;0.890000
HEUS;0.970000
HEUV;0.960000
HEWC;1.000000
HEWG;1.000000
HEWI;1.000000
HEWJ;0.970000
HEWL;0.850000
HEWP;1.000000
HEWU;1.000000
HEWW;0.980000
HEWY;0.940000
HEZU;0.910000
HFEZ;0.930000
HFXE;0.980000
HFXI;1.000000
HFXJ;1.000000
HGI;1.000000
HHDG;1.000000
HHFR;0.930000
HHYX;1.000000
HIDD.L;0.880000
HILO;0.870000
HIPS;0.910000
HJPX;0.980000
HKDU.SW;1.000000
HKOR;0.790000
HMCD.L;0.820000
HMCH.SW;1.000000
HMEF.SW;0.990000
HMUD.L;0.840000
HOLD;0.990000
HREX;1.000000
HSCZ;0.990000
HSPX;1.000000
HTUS;1.000000
HUSE;0.950000
HVPW;0.930000
HYD;1.000000
HYEM;0.940000
HYG;1.000000
HYGH;0.910000
HYLD;0.910000
HYLS;0.940000
HYMB;0.870000
HYND;1.000000
HYS;0.910000
HYXE;1.000000
HYXU;0.910000
HYZD;0.910000
IAGG;0.900000
IAI;0.930000
IAK;1.000000
IAT;1.000000
IAU;0.800000
IBB;0.920000
IBCC;0.930000
IBCD;1.000000
IBCE;0.940000
IBDB;0.920000
IBDC;0.940000
IBDD;0.880000
IBDH;0.950000
IBDJ;0.960000
IBDK;0.930000
IBDL;1.000000
IBDM;0.980000
IBDN;1.000000
IBDO;1.000000
IBDP;1.000000
IBDQ;0.950000
IBDR;1.000000
IBMF;0.900000
IBMG;0.820000
IBMH;1.000000
IBMI;0.890000
IBMJ;1.000000
IBMK;0.870000
IBML;1.000000
IBND;1.000000
ICF;0.900000
ICLN;1.000000
ICN;1.000000
ICOL;1.000000
ICSH;0.930000
ICVT;0.850000
IDEV;1.000000
IDHQ;1.000000
IDLV;0.990000
IDMO;0.820000
IDOG;1.000000
IDU;0.990000
IDV;0.950000
IDX;0.800000
IDXJ;1.000000
IEF;1.000000
IEFA;1.000000
IEI;0.930000
IEMG;1.000000
IEO;0.880000
IEUR;0.950000
IEUS;0.860000
IEV;0.990000
IEZ;0.840000
IFEU;0.990000
IFGL;0.910000
IFLY;1.000000
IGE;1.000000
IGF;0.910000
IGM;0.800000
IGN;1.000000
IGOV;1.000000
IGRO;1.000000
IGV;0.990000
IHDG;0.880000
IHE;0.860000
IHF;0.940000
IHI;1.000000
IHY;0.990000
IJH;1.000000
IJJ;1.000000
IJK;0.970000
IJNK;0.860000
IJR;0.970000
IJS;0.880000
IJT;1.000000
ILB;0.910000
ILF;0.840000
ILTB;1.000000
IMOM;0.850000
IMTB;0.980000
IMTM;1.000000
INCO;1.000000
INDA;0.850000
INDY;0.900000
INKM;0.900000
INTF;0.840000
INXX;1.000000
INY;1.000000
IOIL;1.000000
IOO;1.000000
IPAC;1.000000
IPAY;1.000000
IPD;0.750000
IPE;0.860000
IPF;1.000000
IPFF;0.860000
IPK;0.820000
IPKW;1.000000
IPN;0.920000
IPO;0.900000
IPOS;0.990000
IPS;0.970000
IPU;0.910000
IPW;0.990000
IQDE;1.000000
IQDF;0.860000
IQDY;0.760000
IQLT;0.970000
IRV;1.000000
IRY;0.890000
ISCF;0.880000
ISHG;0.930000
ISRA;0.930000
IST;1.000000
ISTB;1.000000
ISZE;0.980000
ITA;1.000000
ITB;1.000000
ITE;0.920000
ITEQ;1.000000
ITM;0.970000
ITOT;1.000000
ITR;1.000000
IUSB;0.930000
IUSG;1.000000
IUSV;1.000000
IVAL;0.890000
IVE;1.000000
IVLU;0.920000
IVOG;0.980000
IVOO;0.870000
IVOV;1.000000
IVV;1.000000
IVW;0.960000
IWB;0.860000
IWC;1.000000
IWD;1.000000
IWF;0.930000
IWL;0.980000
IWM;1.000000
IWN;0.920000
IWO;1.000000
IWP;0.960000
IWR;0.870000
IWS;0.950000
IWV;1.000000
IWX;1.000000
IWY;1.000000
IXC;0.840000
IXG;0.970000
IXJ;0.900000
IXN;1.000000
IXP;0.960000
IXUS;0.920000
IYC;0.990000
IYE;1.000000
IYF;1.000000
IYG;0.980000
IYH;0.960000
IYJ;1.000000
IYK;0.790000
IYLD;0.960000
IYM;1.000000
IYR;0.970000
IYT;0.970000
IYW;1.000000
IYY;1.000000
IYZ;1.000000
JETS;1.000000
JHDG;0.840000
JHMA;0.770000
JHMC;0.820000
JHME;1.000000
JHMF;0.820000
JHMH;0.970000
JHMI;0.970000
JHML;1.000000
JHMM;1.000000
JHMS;1.000000
JHMT;0.820000
JHMU;1.000000
JKD;1.000000
JKE;0.940000
JKF;0.980000
JKG;0.850000
JKH;1.000000
JKI;1.000000
JKJ;1.000000
JKK;1.000000
JKL;0.840000
JNK;0.980000
JPEM;0.960000
JPEU;0.940000
JPGE;1.000000
JPIN;0.980000
JPMV;0.970000
JPP;1.000000
JPUS;1.000000
JPXN;0.980000
JSC;1.000000
JSMD;0.850000
JSML;1.000000
JXI;0.980000
KBA;0.970000
KBE;1.000000
KBWB;0.790000
KBWC;0.900000
KBWD;1.000000
KBWI;0.990000
KBWP;1.000000
KBWR;1.000000
KBWY;0.980000
KCE;0.850000
KCNY;0.950000
KEMP;0.780000
KFYP;0.910000
KIE;0.870000
KLD;0.990000
KLDW;0.900000
KLEM;0.910000
KOL;0.910000
KRE;0.850000
KROO;1.000000
KSA;0.890000
KWEB;0.900000
KXI;1.000000
LAG;0.990000
LALT;1.000000
LARE;0.870000
LDRI;1.000000
LDUR;0.930000
LEAD;0.870000
LEMB;0.950000
LGLV;0.970000
LIT;0.940000
LKOR;1.000000
LLDM;0.960000
LLEM;0.930000
LMBS;0.840000
LOCL.L;1.000000
LOWC;1.000000
LQD;1.000000
LQDH;0.940000
LRGF;0.940000
LTPZ;0.940000
LUSC.L;1.000000
LUTR.L;1.000000
LVHD;0.940000
LVL;0.960000
LWC;0.820000
LYINR.SW;1.000000
