BSV,[3.7962655453971568, 3.8845861914186166, 3.933241860027524]
btc_data,[3.433602002650839, 3.866286794233418, 3.663113404398892]
BWX,[0.10556956036546, 3.6676754539039886, 3.73452464839884]
BWZ,[6.8077504465826095, 3.8081848326672447, 3.972726941020936]
BYLD,[3.5937040203715576, 3.970155561694333, 3.7756333337432144]
BZF,[2.9741457310014527, 3.6232907977410393, 3.7366833074295327]
CANE,[3.6195202319605175, 3.7305244060739775, 3.81785182133734]
CARZ,[1.2561543989840944, 3.8036465439657383, 3.7681572935199665]
CBND,[3.8389010963890744, 3.8055762007176903, 3.95597228792936]
CBON,[3.6613329003648336, 3.9207099416072153, 3.796365506828903]
CDC,[0.4218239801455856, 3.8500284890886616, 3.8672488364521023]
CDL,[1.8267418549363252, 3.977135383824292, 3.710223563583912]
CEMB,[2.3077293631049023, 3.6934968850109726, 3.612262697738791]
CEW,[3.855704520031228, 3.9218596355128983, 3.9688117348544103]
CEZ,[2.866702698802138, 3.8043804688317273, 3.7253704765074103]
CFA,[4.249633186931487, 3.821809546853421, 3.6924717125479063]
CFO,[3.4862215938893724, 3.9710893946584074, 3.7334574207088744]
CGW,[2.888394579036299, 3.9720545991232568, 3.656513980610184]
CHIE,[3.1854532028337834, 3.9974275068062655, 3.923566575580352]
CHII,[3.1719871072139463, 3.9759530977608617, 3.923797867513976]
CHIM,[3.5490300144778093, 3.8256712325721134, 3.786453668163876]
CHIQ,[3.983084618661288, 3.9047987190157225, 3.691376053334283]
CHIX,[3.6020410014071786, 3.7443365972361935, 3.7717520074984017]
CIBR,[3.5647967938507064, 3.836371940613793, 3.7906702002110624]
CID,[5.926266222156065, 3.956563707256888, 3.738082423107695]
CIL,[1.1055761305141685, 3.743915662574604, 3.686075822554826]
CIU,[3.0173766994029716, 3.9413570693301327, 3.6240243982592206]
CIZ,[3.5530604716005785, 3.901846120207947, 3.9339575974351337]
CJNK,[1.5332167447456089, 3.9080584334928656, 3.606944384616373]
CLY,[3.6027906125955953, 3.7737695272139216, 3.6637323401386097]
CLYH,[3.1544056620782683, 3.9096353545855, 3.7321646130533974]
CMBS,[7.021216617862171, 3.9592582058839296, 3.634340030120065]
CMDT,[3.4850964464361973, 3.693225533292092, 3.892794798382383]
CMF,[6.649789307469069, 3.83038864829499, 3.9513661616822247]
CNCR,[3.218475176521165, 3.624988121822821, 3.616878244058336]
CNDA,[3.2358282109949283, 3.695476093923076, 3.771967105774926]
CNDF,[3.6853065735196, 3.942322121435791, 3.820892887759949]
CNHX,[3.5492317013928227, 3.756625918797152, 3.7921848177296407]
CNPF,[2.477628554258551, 3.9709707805614767, 3.9334220106165194]
CNSF,[3.0264163488535014, 3.710173120533244, 3.8937681188489304]
CNTR,[2.976252820085665, 3.8952883020361746, 3.6977501811885714]
CNXT,[2.985864300649406, 3.807835014962385, 3.6364359915389746]
CNYA,[2.0363174870994367, 3.9738406577346193, 3.6835336536869088]
COMT,[1.6989211801621027, 3.6551304564932727, 3.7853045955864704]
COPX,[3.5075591912613397, 3.763744065975757, 3.6581374138392073]
CORN,[1.9950743372441655, 3.759270643446899, 3.9844412312005497]
CORP,[3.5584424964627357, 3.8197069526212712, 3.7537659103233825]
CPI,[1.2735045398152616, 3.895337447381447, 3.6915081567357624]
CQQQ,[3.3911677720438202, 3.8168732576193025, 3.757037544556748]
CRAK,[2.716766959980153, 3.8292971539094727, 3.7234159929530186]
CRBN,[3.764074623880985, 3.9028483273628, 3.72480775879108]
CRDT,[3.2455644388225795, 3.981094100845175, 3.7649290402173214]
CRED,[3.4392878294966898, 3.6315667617598617, 3.6514625983672193]
CROP,[4.722321405773403, 3.8647885879228014, 3.7737298893096543]
CSA,[3.1705257131957754, 3.8047672470739986, 3.612490836400424]
CSD,[3.777917657955792, 3.737202206496875, 3.638956546631919]
CSF,[3.1680388890369486, 3.85456909584828, 3.878214264219876]
CSJ,[3.4498824512810553, 3.8642392413836895, 3.951294114209959]
CUT,[3.98038007520958, 3.8569688892289657, 3.608392253298778]
CVY,[3.259778480432927, 3.9640878481727664, 3.8192650616122066]
CWB,[3.23751265372506, 3.8753082143127866, 3.718488539612788]
CWI,[3.6597342653056346, 3.8393125427808408, 3.9950603040898622]
CXA,[3.4725622628428017, 3.7203025648846206, 3.781576360718384]
CXSE,[3.2456631537205074, 3.7658955300401495, 3.62171685845396]
CYB,[4.532759550458844, 3.813780393478989, 3.7148276287138504]
CZA,[0.9383871476894272, 3.9773908776518527, 3.6073524186460832]
DAX,[3.8125150592968553, 3.922668911110672, 3.929857527272532]
DBA,[3.500821931490248, 3.8065280475543752, 3.879894757512112]
DBB,[3.9554110133410543, 3.829554386790999, 3.9933611109420895]
DBC,[3.1988870447825346, 3.644779088239373, 3.74578303519312]
DBE,[3.575930297266613, 3.67042331857237, 3.905890890642424]
DBO,[3.619320151475267, 3.699845597609228, 3.762244581280665]
DBP,[3.3087963185057534, 3.736635800802085, 3.751039785350668]
DBS,[3.8418002147937456, 3.7808338116368376, 3.983561090320366]
DBV,[3.200517749927112, 3.9579353607258527, 3.898056273173325]
DDBI,[3.2480964767361864, 3.82829986911099, 3.7146604434198514]
DEF,[3.667296238352424, 3.945441127502939, 3.6446706057810783]
DEFA,[3.1565132623304737, 3.8468485280465905, 3.6499283476946807]
DEM,[3.284843342076946, 3.984376737056361, 3.7880578195836816]
DES,[3.2130538444668417, 3.777578569730364, 3.6564741882784393]
DEW,[3.797830048852046, 3.7358107676535344, 3.936668940799092]
DEWJ,[3.815137861463195, 3.756109628221555, 3.6072538105779497]
DEZU,[6.694829565080475, 3.972469075649323, 3.6415816028753665]
DFE,[3.6020509999408765, 3.849231050642144, 3.9860312309682415]
DFJ,[5.117198951343529, 3.931369744357293, 3.620313113482051]
DFND,[3.807989402383893, 3.829302611610365, 3.685260878155744]
DGL,[3.1326276332936773, 3.6831282580918088, 3.8972437391361328]
DGRE,[3.770504314332628, 3.7230101449830686, 3.9696745562783713]
DGRO,[1.876675740999339, 3.7804651644639753, 3.6687783756213066]
DGRS,[3.2449877789384725, 3.9163226549029297, 3.6394633162242]
DGRW,[1.7728227417731133, 3.829147684538549, 3.7981612648669394]
DGS,[2.421184216050696, 3.930261890476424, 3.807736218709948]
DGT,[3.9353090726192343, 3.836951034196932, 3.935321741508477]
DHS,[2.75922192035168, 3.877766681628816, 3.730208152024879]
DI,[3.2189815719662658, 3.8921471627938873, 3.8137403174434024]
DIA,[3.9583093018916102, 3.8692756640997494, 3.676744300436688]
DIM,[4.904530066553095, 3.781318493846228, 3.780799982616516]
DIV,[3.7397559201381583, 3.7252324621838224, 3.7758257655484866]
DIVI,[3.4704494532167858, 3.8765655956145126, 3.966876261345507]
DIVY,[3.1481863689670075, 3.8709292304782967, 3.606247718219003]
DJD,[2.943554164827303, 3.897535120659592, 3.6548124369730144]
DLN,[6.589840515777241, 3.9756402343608186, 3.6759719486390705]
DLS,[3.063780798042097, 3.750455508572224, 3.6479420025015137]
DNL,[3.0206614659533204, 3.6974809876636967, 3.647385620638453]
DOL,[1.337835064376781, 3.7220440971406927, 3.965505192828956]
DON,[4.761839623094973, 3.8665055552431142, 3.695923315674304]
DOO,[3.7199228391584183, 3.9964160955391175, 3.7423159309434753]
DRW,[3.119199773602568, 3.7303100890419265, 3.7282109347984513]
DSI,[4.252337430478107, 3.9046542697009072, 3.7003536560072328]
DSUM,[6.969319467367023, 3.952242133248028, 3.8322076642373983]
DTD,[3.608703976063123, 3.7864121016776986, 3.7581423498968576]
DTH,[2.958855179289441, 3.744347509234875, 3.9665594689935815]
DTN,[3.498562239779765, 3.8036371987559328, 3.6566639997491466]
DVP,[3.8767748583724377, 3.9403535652535178, 3.6013308115627516]
DVY,[3.925683697998773, 3.6352897403267113, 3.6925979038267593]
DVYA,[3.2097813470695673, 3.7936648027826783, 3.7597692521292583]
DVYE,[3.372469253243325, 3.9035983731739448, 3.693382852094413]
DWAQ,[3.7045088469114185, 3.9673765529426817, 3.713689699630863]
DWAS,[4.8095313566657225, 3.825349586663408, 3.639337360532537]
DWAT,[3.5679737154684177, 3.9568077291156976, 3.938496752768084]
DWM,[0.4431155118082696, 3.906686185855976, 3.8199867646767935]
DWX,[2.0195752565139324, 3.6366211472049352, 3.7473607308861023]
DXGE,[3.5054966716497, 3.7274956271476, 3.709561132488872]
DXJ,[2.3597852645247777, 3.801263932723761, 3.704070580062632]
DXJC,[1.326629171851611, 3.7678045309240873, 3.6257646795452665]
DXJF,[3.355876923945469, 3.865321204376176, 3.7237088067130895]
DXJH,[4.41318420775533, 3.990821759785928, 3.6787086498247303]
DXJR,[3.9198087014556378, 3.8157819679374847, 3.830281208118984]
DXJS,[6.716089320931194, 3.823761383841808, 3.712252225595328]
DXJT,[3.7098513215519455, 3.890820582091409, 3.671298681320109]
DXPS,[3.239265615548035, 3.8132548298879985, 3.9371984472471095]
DXUS,[3.425361343286997, 3.8738908685587856, 3.685978197889773]
EBND,[3.758207334351028, 3.8559172541300786, 3.9431441776022855]
ECH,[3.325832641975703, 3.998657720335544, 3.810100960918233]
ECNS,[2.7187934506024702, 3.9437489538977792, 3.7964544809327054]
ECON,[3.828713817006797, 3.8789961575992193, 3.8023566398727873]
EDBI,[3.5681926660855283, 3.8933636868857686, 3.702677466230944]
EDEN,[3.932917153440368, 3.8359644269934976, 3.765122758173191]
EDIV,[3.8192132576685776, 3.613685505014387, 3.813490521333297]
EDOG,[3.7118014612874544, 3.6583453228145615, 3.7763702689065375]
EDV,[3.8135610119693024, 3.9342592775356025, 3.9135739733465016]
EEB,[3.135073926606294, 3.9134819919898383, 3.79123375548704]
EELV,[3.3009518769265336, 3.8188396732949506, 3.9213490908862383]
EEM,[2.1671957695888593, 3.993630345817901, 3.7367555044365166]
EEMA,[3.4582323039720095, 3.8199442452596832, 3.6202339778129664]
EEMO,[2.773842652646924, 3.9013466597438935, 3.642581715342077]
EEMS,[3.794183552923224, 3.9802022574677913, 3.751978516282629]
EEMV,[3.222677253109206, 3.792304536796307, 3.8146491577409583]
EES,[6.833130407758318, 3.7742342744706936, 3.673081143172535]
EFA,[3.6122391175831727, 3.7726830195259935, 3.606011093657615]
EFAV,[3.6519152440291367, 3.9934924952138298, 3.6544656386816734]
EFFE,[3.3515870023306302, 3.7592963381674527, 3.6980055500752966]
EFG,[3.6884292613337006, 3.9152124346119384, 3.6660748590236656]
EFNL,[3.363587997100364, 3.9680578426573776, 3.682647288164448]
EFV,[1.2245292545783784, 3.7753850731165746, 3.6345471098962254]
EGPT,[3.0628295537904724, 3.7663537854509217, 3.7963693236625065]
EIDO,[2.143192116287724, 3.735978999763904, 3.6986943066320137]
EIRL,[6.294525637057288, 3.879909122327883, 3.680150495424424]
EIS,[3.9914293887749066, 3.8109407833078626, 3.824386269310653]
ELD,[1.7643353965415336, 3.6381761653169367, 3.7213332472736913]
EMAG,[0.0285993837098848, 3.814064724917911, 3.890271403360576]
EMB,[3.739879664168116, 3.661009629930257, 3.638737206432496]
EMBH,[4.000724510788864, 3.991572603898715, 3.6461722554013902]
EMCB,[3.6510146905479046, 3.834948273005213, 3.913348567439243]
EMCG,[3.802529450283068, 3.846898313116564, 3.7640494386645593]
EMCR,[3.322919892135801, 3.7794333455517792, 3.9728879203096703]
EMDD,[1.8439358956473817, 3.9746208251578072, 3.6606899314646286]
EMFM,[3.601742786679363, 3.9184487092853666, 3.6262727372461327]
EMGF,[3.2998218670794106, 3.8770272521385785, 3.6828295800668105]
EMHY,[3.5805576322984884, 3.8287119594158767, 3.8912635310566586]
EMIF,[2.7064917469216, 3.667966859580485, 3.6899846501830047]
EMLC,[7.130176038424177, 3.6682374861588047, 3.7870560288703774]
EMQQ,[5.220040366278048, 3.7401546915164383, 3.6829087702585888]
EMSD,[5.124139605270538, 3.7378439023044407, 3.7325519980624287]
ENFR,[7.191834898748572, 3.909378903636513, 3.7510902405741824]
ENOR,[3.3241451675379823, 3.7394903194754057, 3.967487954611389]
ENY,[3.6023872305864644, 3.9263887269008735, 3.867967901925773]
ENZL,[3.6768772264666287, 3.8784620173125006, 3.6971177810643834]
EPHE,[3.7519090283076473, 3.8905888055055304, 3.6427417352618674]
EPI,[2.982488004844032, 3.978197671250346, 3.9477542249321673]
EPOL,[1.9589694329390992, 3.860705478056808, 3.948110602897771]
EPP,[2.592440630978071, 3.6827188767372454, 3.646602325727779]
EPRO,[3.1138290465144784, 3.8527799388975335, 3.9000301954004986]
EPS,[1.8179070805620337, 3.898504606856699, 3.6580044322950993]
EPU,[3.4327078760084926, 3.9301994137142655, 3.626048149126484]
EQAL,[3.6222849698369552, 3.9930375026513776, 3.6222182370532408]
EQL,[3.3827358910261363, 3.8085168922885217, 3.675550807731295]
EQLT,[6.631708637681107, 3.897224344639743, 3.6167629158491423]
EQWL,[3.9392784953610183, 3.9392790580612345, 3.6218166949482433]
EQWM,[2.4386508740283164, 3.8084408397373664, 3.6436634894538145]
EQWS,[7.0480603237825195, 3.9910641655738943, 3.683793526777493]
ERGF,[3.3591602495185473, 3.836551385009321, 3.9210439387799743]
ERUS,[3.460068478850804, 3.732762848715256, 3.926448791145464]
ESGD,[3.4542952832424048, 3.9979781262144862, 3.908372804309285]
ESGE,[3.8016757493765314, 3.915500361729864, 3.6169716061917536]
ESGU,[3.7508009402992393, 3.9427995265862625, 3.655655001716029]
ETHO,[3.0132441101443206, 3.8010208068102767, 3.7869881568815966]
EUDG,[6.2537406048816075, 3.884364151321541, 3.6078651299545648]
EUDV,[0.761394725516224, 3.8670539588969097, 3.8891130238289886]
EUFN,[3.469508576489559, 3.918100130136185, 3.881659042175341]
EUMV,[1.2435299041412025, 3.8745268868895906, 3.7547658944404825]
EUSA,[0.3182038711627073, 3.832166597225126, 3.7960383531820994]
EUSC,[7.0621004012405875, 3.72442560913482, 3.61073963797117]
EVX,[3.9693377528670366, 3.739629014311999, 3.685793435032517]
EWA,[2.3973905509011666, 3.814406957525075, 3.7383083265430215]
EWC,[2.919789126631544, 3.9578775727754825, 3.7915533293375736]
EWD,[3.943128509415141, 3.7416393894489417, 3.661699393205311]
EWEM,[3.698359372676825, 3.702915681076272, 3.724185492126676]
EWG,[0.8168442239455171, 3.9131313886165024, 3.6717409530842446]
EWGS,[3.817873027181271, 3.8113278751477337, 3.663697772772228]
EWH,[3.7739748921045257, 3.88625198471334, 3.616278759045057]
EWI,[3.6937028755621624, 3.9935527480208095, 3.801354854739005]
EWJ,[3.6007624829666978, 3.8910651546031154, 3.7258035723099265]
EWK,[0.0739954217812468, 3.648877624515913, 3.6780285485046353]
EWL,[3.3990881477972534, 3.883719638029105, 3.7632822216112785]
EWM,[3.062895470046866, 3.9018984980001337, 3.9292678946941946]
EWMC,[3.3344045928194177, 3.8116409857510054, 3.626199036812668]
EWN,[3.9702090505614023, 3.7619603670070303, 3.6149245056632786]
EWO,[2.898260895898397, 3.8889070941346433, 3.7548793985446984]
EWP,[3.602262227410049, 3.739849891588867, 3.7797994652764673]
EWQ,[5.705131712359567, 3.886363411895629, 3.8276540851419623]
EWRE,[3.277901426393248, 3.958985541436735, 3.872177806857232]
EWS,[3.8410837695175823, 3.8164607010536833, 3.6137613710273344]
EWSC,[3.9812814694448218, 3.9272857980567015, 3.7297201039453967]
EWT,[1.8340654506750824, 3.9107811051818175, 3.745708684645981]
EWU,[4.288634052399435, 3.878103031972632, 3.9279492187236222]
EWUS,[0.3114592308023928, 3.9986949666407967, 3.674218613184404]
EWW,[1.2942119340641949, 3.8673013455114464, 3.79865946773484]
EWX,[3.649365757255872, 3.833858918110536, 3.88545046518431]
EWY,[2.613830171432342, 3.8699211081259937, 3.677182385785747]
EWZ,[3.2312319946801575, 3.833142490306467, 3.8772524535220434]
EWZS,[4.50231911107326, 3.9631988833801866, 3.8271353096430305]
EXI,[1.289725154433312, 3.8471016019973066, 3.7606083053521897]
EXT,[3.731194595983901, 3.9660085455959417, 3.6117478890833614]
EZA,[7.171595538324003, 3.86792289720184, 3.782950301372971]
EZM,[3.337343462386228, 3.603866488143988, 2.934393135727213]
EZU,[3.602737531120282, 3.6430090201094463, 3.6210068754802833]
EZY,[6.72797995829245, 3.9715432560334794, 3.702519818143723]
FAB,[1.802157311918512, 3.656766450742988, 3.60182420968484]
FAD,[3.708822760961752, 3.9601431532923974, 3.615880435020912]
FALN,[3.6005921088719006, 3.9252739070155656, 3.7157798442998486]
FAN,[3.4695065340587274, 3.8966300368269224, 3.898830494909439]
FAUS,[3.300415937514989, 3.939709432251989, 3.824756957575328]
FBND,[3.0429923958677105, 3.7426004860019786, 3.967462966526892]
FBT,[3.615727201082684, 3.773818520900948, 3.614730198986592]
FBZ,[3.7981076716168674, 3.9411631356689822, 3.9642981207063728]
FCA,[2.2714347862156083, 3.988001110831107, 3.677982782823944]
FCAN,[3.6182858003072904, 3.6467542691679498, 3.9666765591177424]
FCG,[3.7968935960263743, 3.9255246252153553, 3.6054714142414186]
FCOM,[3.833807892537532, 3.807765683306239, 3.644097282857388]
FCOR,[3.0641587060974977, 3.8057060819918993, 3.9414326035593152]
FCVT,[1.8511447607013352, 3.890122019486476, 3.7033505466670937]
FDD,[3.2271441242388144, 3.98000664165574, 3.6688753336202353]
FDIS,[6.795166346324021, 3.7920386438545584, 3.618502633598944]
FDIV,[4.534738566935236, 3.963665800428621, 3.932312972759571]
FDL,[3.799452512896852, 3.9702707682744767, 3.612195179531215]
FDM,[3.3095156932788306, 3.87927412481976, 3.6477756871878526]
FDN,[5.266269746801434, 3.91537255780532, 3.6460500382778465]
FDT,[1.171238279156826, 3.8704574098284352, 3.7277561738541647]
FEM,[3.226593104531984, 3.7080654833525033, 3.751743535167872]
FEMB,[3.7630280257431674, 3.91630348707232, 3.9433253968766304]
FEMS,[3.952718559498975, 3.971952656093304, 3.8979402158861505]
FENY,[3.222421994822474, 3.891186433070376, 3.986459282491423]
FEP,[2.768283382543749, 3.9477294848584834, 3.6373108409721486]
FEU,[3.6863750897200505, 3.888738937572551, 3.622467891692251]
FEUZ,[3.9219209867066502, 3.9613850717848016, 3.824440390423088]
FEX,[2.8993931582643686, 3.970521068413176, 3.622713403934179]
FEZ,[3.29426349446597, 3.7392190640751104, 3.9377017589056154]
FFR,[3.4941567687571458, 3.886290124218148, 3.6383819239427577]
FFTY,[3.3643585806115937, 3.9431435090310134, 3.713592959213656]
FGD,[6.78482384653964, 3.815535943189096, 3.762265687418583]
FGM,[3.757500607397252, 3.960515431111696, 3.71732547908435]
FHK,[3.6217944505472786, 3.8642967492700895, 3.9638352531853736]
FHLC,[3.9087489542864633, 3.9395242696176633, 3.788598920855627]
FIBR,[2.7778976316964297, 3.9684732549014465, 3.8176058699504622]
FIDU,[3.1809840683814485, 3.945925668025027, 3.604663684105711]
FILL,[3.6251321444850193, 3.692646831301668, 3.8964231661978106]
FIW,[3.5844376059194416, 3.968799305965339, 3.613987476827432]
FJP,[1.161812783888736, 3.8998805292036423, 3.7836266472397777]
FKO,[3.6023498733070736, 3.865515279187076, 3.740734191694848]
FKU,[5.363934484137712, 3.8036252661414536, 3.635094892753019]
FLAG,[3.6018524101159994, 3.855831280008504, 3.890258262060356]
FLM,[3.600390278600534, 3.6084280347032953, 3.602744688748742]
FLN,[3.350950601756308, 3.9572363444414824, 3.6855035165123984]
FLOT,[3.7014878816605528, 3.8001724985761096, 3.698943381661192]
FLRN,[3.3388352714868392, 3.8049264305677166, 3.8522582713603657]
FLRT,[3.067733617983022, 3.7399450016644944, 3.639064919927109]
FLTB,[3.719957488677096, 3.9088707389375177, 3.7769821223337225]
FLTR,[3.6349489798182706, 3.8228261264069654, 3.815381752291185]
FM,[3.9261251996595568, 3.9346085253156513, 3.8829809930061345]
FMAT,[0.2807621300977433, 3.9083961360775215, 3.6847410564141736]
FMB,[3.073322167030364, 3.8673609401573414, 3.9951618448576225]
FMF,[7.161127759336699, 3.976461759347436, 3.9066433292437233]
FMK,[3.976109120522012, 3.8847763580969006, 3.6822194709766047]
FNCF,[2.343262251458768, 3.8108940962936177, 3.6595161528957063]
FNCL,[3.214357119940797, 3.9334548249806, 3.6159188900958497]
FNDA,[1.0640357216791352, 3.9397800181197287, 3.6174529549059793]
FNDB,[3.607862706375202, 3.8090988039086984, 3.639178621159574]
FNDC,[6.565060570267827, 3.9857476775865694, 3.613003077284114]
FNDE,[3.0844307044771013, 3.8572982156450495, 3.8780394515485903]
FNDF,[7.01644118105326, 3.7418914160524, 3.6519123849297297]
FNDX,[3.7769450007375234, 3.703620396528695, 3.777861027511827]
FNI,[3.6443694028205504, 3.8493500906722966, 3.7325788994785394]
FNK,[3.0553446622301488, 3.918792278441339, 3.7009395122381545]
FNX,[4.920303028530101, 3.8848438239048986, 3.636423916494019]
FNY,[1.291644495227636, 3.805294678613511, 3.728182591992243]
FONE,[2.6004780336726214, 3.743996211490453, 3.681774905272406]
FPA,[3.7231087400750034, 3.730464127604349, 3.694460520257047]
FPE,[2.826330066468778, 3.8826362415366704, 3.955901887012197]
FPX,[6.466169039929336, 3.806259337906955, 3.6465323218064194]
FPXI,[3.2454957115651895, 3.880975876480176, 3.71878931350404]
FRAK,[3.3366773116980455, 3.89873467340732, 3.9574984358623615]
FREL,[3.6013417544740878, 3.764909439075648, 3.7869338911006016]
FRI,[4.86391886157066, 3.857221720784125, 3.741873014484889]
FRN,[3.0133324465794895, 3.91500853253804, 3.885070160240856]
FSTA,[3.782306552106448, 3.8357270187576864, 3.6604643516790194]
FSZ,[3.602444325133612, 3.9980118872244303, 3.816824449379636]
FTA,[2.5433923906635725, 3.8734749445072065, 3.712038709382014]
FTAG,[2.7898938493608063, 3.6240447359179666, 3.9589327887510897]
FTC,[5.0376012608450385, 3.8414157069263655, 3.6638108203526447]
FTCS,[3.7122122963111863, 3.8258842654468985, 3.688549429638828]
FTEC,[3.2276627201943717, 3.815645123515864, 3.7211720977522513]
FTGC,[1.4283261093536743, 3.745112742727871, 3.883399529769505]
FTHI,[3.544250061605108, 3.8695196518270296, 3.966582006009799]
FTLB,[3.3494074611549594, 3.834609960575932, 3.9212179230010022]
FTLS,[2.9854139737610357, 3.7805344075301446, 3.6722353849647873]
FTRI,[2.2575376929244415, 3.8265318293523953, 3.8792925020361055]
FTSD,[1.065006274388017, 3.6380353855426897, 3.9084326222868455]
